customer_id,first_name,last_name,age,gender,email,phone,signup_date,loyalty_tier,city,state,country,marketing_channel,marketing_opt_in
257777,Melissa,Smith,57.0,Female,melissa.smith299@gmail.com,401.516.8646x2252,2024-07-01,Platinum,Grand Rapids,MI,USA,Social Media,True
862392,John,Shaw,40.0,Male,john.shaw723@gmail.com,,2024-12-07,Bronze,Allentown,PA,USA,Referral,False
182858,Angela,Miller,50.0,Female,angela.miller426@gmail.com,215-209-3771x004,2025-08-22,Gold,Boulder,CO,USA,Search,True
910706,Brent,Boyd,36.0,Male,brent.boyd484@gmail.com,,2024-06-21,Silver,Ann Arbor,MI,USA,Email,True
898248,Mary,Gray,55.0,Female,mary.gray468@gmail.com,(551)707-6209x184,2024-08-31,Silver,Denver,CO,USA,Email,True
544877,Jodi,Parks,27.0,Female,jodi.parks149@yahoo.com,363.705.0505x73976,2025-03-26,Bronze,Tacoma,WA,USA,Email,False
834273,Jessica,Huynh,38.0,Female,jessica.huynh196@yahoo.com,+1-616-949-3289x80271,2024-12-14,Bronze,Eugene,OR,USA,Email,True
614646,Christopher,Griffin,26.0,Male,christopher.griffin521@gmail.com,,2024-07-24,Gold,Cambridge,MA,USA,Email,False
404427,Nathan,Wade,72.0,Male,nathan.wade901@hotmail.com,328-771-5399,2024-11-21,Bronze,Scottsdale,AZ,USA,Social Media,False
948424,Jamie,Love,53.0,Female,,001-568-363-3414x1115,2025-04-26,Silver,Buffalo,NY,USA,Email,True
261815,Laura,Anderson,54.0,Female,laura.anderson283@yahoo.com,(590)340-9836x6552,2025-10-04,Bronze,Chicago,IL,USA,Search,False
743901,Jennifer,Medina,41.0,Female,jennifer.medina349@yahoo.com,324-637-7294x20954,2025-10-14,Bronze,Springfield,IL,USA,Direct,True
822924,Yesenia,Mccarthy,50.0,Female,yesenia.mccarthy274@yahoo.com,+1-837-646-0523x3027,2025-01-13,Bronze,Naperville,IL,USA,Search,True
210779,William,Hopkins,45.0,Male,william.hopkins290@gmail.com,,2024-07-19,Bronze,Los Angeles,CA,USA,Social Media,True
884309,Douglas,Leblanc,37.0,Male,douglas.leblanc306@hotmail.com,+1-461-425-9047,2024-03-19,Bronze,Durham,NC,USA,Email,True
637008,Jessica,Olson,21.0,Female,jessica.olson887@gmail.com,833.405.9126,2025-02-26,Silver,Albany,NY,USA,Social Media,True
525350,Timothy,Davis,23.0,Male,timothy.davis458@yahoo.com,(501)285-9626,2025-05-20,Bronze,Columbus,OH,USA,Email,False
620638,Bryan,Sanders,22.0,Male,,001-392-361-7647x501,2025-04-23,Platinum,Grand Rapids,MI,USA,Referral,False
856108,Bryan,May,32.0,Male,bryan.may341@hotmail.com,409.899.7419,2025-01-16,Gold,Dallas,TX,USA,Email,True
789354,John,Newman,39.0,Male,john.newman782@yahoo.com,992-315-1826x0688,2024-11-07,Gold,Durham,NC,USA,Email,True
846901,Joseph,Richards,47.0,Male,joseph.richards387@hotmail.com,+1-413-512-9208x7510,2024-12-20,Silver,Naperville,IL,USA,Social Media,True
151519,Matthew,Miller,36.0,Male,matthew.miller956@yahoo.com,001-601-918-4582x60340,2024-02-22,Bronze,Pittsburgh,PA,USA,Social Media,False
910789,Charles,Henry,18.0,Male,charles.henry891@yahoo.com,459.588.3103x03243,2024-09-30,Silver,Spokane,WA,USA,Social Media,True
737360,Kevin,Ramirez,23.0,Male,kevin.ramirez715@hotmail.com,+1-861-484-4626x714,2025-01-06,Silver,Buffalo,NY,USA,Search,True
794585,Joshua,Jones,37.0,Male,joshua.jones586@hotmail.com,235-598-9262x566,2024-11-02,Bronze,Seattle,WA,USA,Email,False
542007,Angela,Martinez,31.0,Female,angela.martinez240@gmail.com,+1-886-515-1554x23401,2024-09-25,Platinum,Jacksonville,FL,USA,Search,True
301566,James,Garcia,43.0,Male,james.garcia45@gmail.com,(684)697-1859,2024-05-13,Silver,Springfield,IL,USA,Email,False
755714,Lisa,Mosley,22.0,Female,lisa.mosley763@gmail.com,462-458-8967x92408,2025-05-12,Bronze,Rochester,NY,USA,Social Media,False
632737,Brenda,Bradley,42.0,Female,brenda.bradley723@yahoo.com,9536967275,2025-06-10,Bronze,San Antonio,TX,USA,Direct,True
152304,Donald,Patterson,36.0,Male,donald.patterson396@hotmail.com,541.346.5111,2025-08-14,Silver,Springfield,IL,USA,Referral,False
414522,Carmen,Brown,18.0,Female,carmen.brown812@hotmail.com,287-506-8277x8816,2024-06-21,Silver,Cincinnati,OH,USA,Social Media,True
914509,Susan,Reese,47.0,Female,susan.reese508@hotmail.com,(785)438-9097x28321,2024-08-14,Bronze,Austin,TX,USA,Search,True
719707,Jose,Farley,41.0,Male,jose.farley130@yahoo.com,662.551.5381x4474,2024-12-17,Platinum,Seattle,WA,USA,Social Media,True
871382,Aaron,Welch,53.0,Non-binary,aaron.welch891@yahoo.com,248.907.9705,2025-05-10,Silver,Rochester,NY,USA,Email,True
617763,Gary,Gomez,41.0,Male,gary.gomez896@gmail.com,(426)850-1673x188,2024-08-09,Silver,Phoenix,AZ,USA,Direct,True
278950,Becky,Freeman,32.0,Female,becky.freeman103@gmail.com,001-943-476-5456x28417,2025-03-28,Platinum,Raleigh,NC,USA,Social Media,True
120841,Brenda,Burgess,18.0,Female,brenda.burgess16@gmail.com,(531)934-0266x502,2024-05-02,Silver,San Antonio,TX,USA,Direct,True
935794,Tina,Bird,18.0,Female,tina.bird148@gmail.com,(478)772-5686x21102,2025-07-20,Platinum,Durham,NC,USA,Direct,False
815544,Jonathan,Saunders,50.0,Male,jonathan.saunders892@gmail.com,9563906744,2024-12-14,Bronze,Spokane,WA,USA,Referral,True
858611,Kathleen,Wright,25.0,Non-binary,kathleen.wright77@gmail.com,,2025-08-30,Bronze,Austin,TX,USA,Social Media,False
602443,Wendy,Garza,42.0,Female,wendy.garza801@hotmail.com,(831)226-0432,2024-10-12,Bronze,Sacramento,CA,USA,Email,True
155691,Lisa,Davis,33.0,Female,lisa.davis347@gmail.com,(668)343-3567x0860,2024-06-17,Gold,San Diego,CA,USA,Search,False
866404,Debra,Ramirez,54.0,Female,debra.ramirez710@yahoo.com,001-963-650-2000x534,2024-12-11,Bronze,Cincinnati,OH,USA,Referral,False
827082,Terry,Garcia,48.0,Male,terry.garcia666@gmail.com,775-754-1108x255,2024-09-13,Bronze,Ann Arbor,MI,USA,Email,True
206910,David,Hill,29.0,Male,david.hill873@hotmail.com,(711)629-1093x3711,2024-05-26,Silver,Los Angeles,CA,USA,Referral,False
301091,Nicholas,Mayo,45.0,Male,nicholas.mayo873@gmail.com,+1-720-723-6848,2025-07-06,Silver,Eugene,OR,USA,Social Media,True
287307,Joan,Love,51.0,Female,joan.love978@yahoo.com,476-688-0294,2024-10-27,Silver,Sacramento,CA,USA,Social Media,False
653662,Amber,Knight,47.0,Female,amber.knight642@hotmail.com,867.888.1278,2024-06-03,Silver,Tampa,FL,USA,Email,False
371877,James,Nelson,52.0,Male,james.nelson894@gmail.com,,2024-08-09,Silver,Albany,NY,USA,Referral,True
491813,Samuel,Phillips,50.0,Male,samuel.phillips633@yahoo.com,+1-412-630-8340,2025-04-23,Silver,Los Angeles,CA,USA,Search,True
451437,Tammy,Nelson,28.0,Female,tammy.nelson241@gmail.com,+1-433-881-0595x5184,2025-05-17,Silver,Charlotte,NC,USA,Direct,False
538319,Steven,Phillips,38.0,Male,steven.phillips233@gmail.com,+1-505-934-2408x9164,2024-12-28,Platinum,San Diego,CA,USA,Social Media,True
556417,Connie,Adams,43.0,Female,connie.adams445@hotmail.com,+1-462-473-6527x1727,2024-01-12,Bronze,Los Angeles,CA,USA,Search,True
961935,Chelsea,Henry,47.0,Female,chelsea.henry779@hotmail.com,(340)442-2693,2024-10-29,Bronze,Detroit,MI,USA,Social Media,True
804664,Andrea,Sanchez,41.0,Female,andrea.sanchez455@hotmail.com,(418)520-9166x0100,2025-06-08,Silver,New York,NY,USA,Social Media,False
473801,Kayla,Adams,48.0,Non-binary,kayla.adams711@hotmail.com,+1-400-618-5132x797,2024-10-20,Bronze,Charlotte,NC,USA,Email,False
322412,Gary,Moore,67.0,Male,gary.moore926@gmail.com,+1-348-810-0184,2025-04-04,Silver,Tampa,FL,USA,Referral,False
320881,Brenda,Barr,41.0,Female,brenda.barr48@gmail.com,966.425.4361,2024-07-16,Silver,Los Angeles,CA,USA,Email,True
598667,Wanda,Walker,25.0,Female,wanda.walker816@yahoo.com,(719)451-5109x226,2025-06-27,Bronze,San Diego,CA,USA,Direct,True
349075,Meghan,Hernandez,77.0,Female,meghan.hernandez301@hotmail.com,+1-749-445-1475x41022,2025-05-18,Gold,Houston,TX,USA,Email,True
306886,Jeanette,Griffith,59.0,Female,jeanette.griffith384@yahoo.com,419-864-2152,2024-04-01,Bronze,Cleveland,OH,USA,Search,False
251833,Harold,Snyder,48.0,Male,harold.snyder150@yahoo.com,001-969-552-3668x788,2024-11-08,Platinum,San Antonio,TX,USA,Email,True
899875,James,Carpenter,43.0,Male,james.carpenter544@yahoo.com,293.713.5030x58721,2025-03-16,Bronze,Denver,CO,USA,Email,False
948373,Heather,Atkinson,55.0,Female,heather.atkinson580@gmail.com,272-886-3330x2126,2025-03-13,Silver,Savannah,GA,USA,Search,True
932413,Jacqueline,Miles,55.0,Female,jacqueline.miles175@hotmail.com,001-317-592-0252,2025-07-12,Platinum,Orlando,FL,USA,Social Media,True
436994,Billy,Carroll,28.0,Male,billy.carroll81@yahoo.com,(927)228-4765,2024-03-13,Gold,Denver,CO,USA,Email,False
955115,Donna,Moore,25.0,Female,donna.moore635@hotmail.com,6926820667,2024-09-06,Gold,Sacramento,CA,USA,Email,True
504017,Michelle,Henderson,30.0,Female,michelle.henderson247@gmail.com,318-962-3690x362,2024-10-15,Silver,Durham,NC,USA,Email,True
710563,John,Delgado,19.0,Male,john.delgado935@yahoo.com,(220)556-3411x1595,2025-01-25,Bronze,Spokane,WA,USA,Email,True
166029,Diane,Weaver,51.0,Female,diane.weaver147@gmail.com,690.343.8303,2025-03-28,Bronze,Scottsdale,AZ,USA,Referral,True
574033,William,Cunningham,34.0,Male,william.cunningham473@hotmail.com,800.751.4054x6835,2024-09-30,Bronze,Austin,TX,USA,Email,True
217702,Valerie,Park,21.0,Female,valerie.park471@gmail.com,468-918-2096x79042,2024-12-11,Bronze,Dallas,TX,USA,Search,True
555322,Blake,Garrett,48.0,Male,blake.garrett683@hotmail.com,932.428.8985,2024-10-28,Silver,Eugene,OR,USA,Direct,True
380733,Gerald,Ward,30.0,Male,gerald.ward921@yahoo.com,9633399129,2025-02-17,Silver,Chicago,IL,USA,Social Media,False
794297,Regina,Thomas,24.0,Female,regina.thomas923@yahoo.com,+1-317-617-5242,2024-04-12,Silver,San Antonio,TX,USA,Social Media,True
784939,Laura,Gomez,20.0,Female,laura.gomez694@gmail.com,(974)274-7219,2024-09-20,Gold,Worcester,MA,USA,Social Media,True
835554,Heidi,Mitchell,39.0,Female,heidi.mitchell162@yahoo.com,+1-627-258-9551x687,2024-09-28,Silver,Cambridge,MA,USA,Direct,False
275133,Lisa,Schneider,36.0,Female,lisa.schneider453@hotmail.com,880.321.4629,2024-05-27,Silver,Chicago,IL,USA,Referral,True
406634,Courtney,Sawyer,18.0,Female,courtney.sawyer602@hotmail.com,357-878-7112,2024-05-07,Silver,Cleveland,OH,USA,Referral,True
829874,Patricia,Gonzalez,36.0,Female,patricia.gonzalez655@yahoo.com,,2024-05-12,Gold,San Diego,CA,USA,Email,True
427009,Amy,Fry,55.0,Non-binary,amy.fry707@gmail.com,,2024-06-16,Bronze,Savannah,GA,USA,Email,True
439951,Troy,Sutton,40.0,Male,troy.sutton468@yahoo.com,521-621-4614x768,2025-01-13,Gold,Ann Arbor,MI,USA,Email,True
100060,Cathy,Brown,55.0,Female,cathy.brown204@yahoo.com,242-535-6778x26596,2024-12-01,Silver,Raleigh,NC,USA,Email,False
665342,Blake,Contreras,43.0,Male,blake.contreras874@hotmail.com,(355)802-7275,2025-09-28,Bronze,Raleigh,NC,USA,Social Media,True
730705,Deborah,Bowen,40.0,Female,deborah.bowen110@yahoo.com,(479)810-3368,2025-02-23,Silver,Raleigh,NC,USA,Referral,True
837141,Daniel,Clark,48.0,Male,daniel.clark391@gmail.com,+1-790-755-0448x17766,2025-05-31,Bronze,Portland,OR,USA,Email,False
510781,Ronald,Simmons,41.0,Male,ronald.simmons589@yahoo.com,827-865-2892,2024-05-17,Bronze,Rochester,NY,USA,Social Media,True
305669,Dustin,Keller,37.0,Male,dustin.keller717@hotmail.com,(349)911-1109x61798,2024-11-12,Bronze,San Diego,CA,USA,Social Media,False
253760,Jonathan,Shaffer,,Male,jonathan.shaffer23@hotmail.com,863-837-8613x7157,2024-06-15,Bronze,Dallas,TX,USA,Referral,True
169983,Adam,Brooks,35.0,Male,adam.brooks282@gmail.com,744.744.6306x00025,2024-05-22,Silver,Sacramento,CA,USA,Search,True
983557,Christopher,Armstrong,44.0,Male,christopher.armstrong580@yahoo.com,486.839.6096,2024-07-06,Silver,Miami,FL,USA,Referral,False
253940,Vanessa,Thompson,21.0,Female,vanessa.thompson797@yahoo.com,526.331.2819x64825,2025-05-15,Gold,Scottsdale,AZ,USA,Social Media,True
100667,Brandon,Kim,38.0,Male,brandon.kim933@hotmail.com,001-592-509-8196x02752,2025-02-09,Gold,Los Angeles,CA,USA,Social Media,False
833249,Elizabeth,Nichols,58.0,Female,,001-364-304-1209x1179,2024-07-10,Bronze,Cincinnati,OH,USA,Search,True
299732,Brenda,Green,40.0,Female,brenda.green853@gmail.com,817-353-6170,2025-05-09,Silver,San Antonio,TX,USA,Social Media,False
244629,John,Garrett,23.0,Male,john.garrett795@gmail.com,+1-766-757-2240x29901,2024-09-25,Silver,Tucson,AZ,USA,Referral,False
115886,Karen,Mendez,56.0,Female,karen.mendez622@hotmail.com,2284413908,2024-02-03,Bronze,San Francisco,CA,USA,Email,True
531428,Daniel,Diaz,42.0,Male,daniel.diaz225@gmail.com,5523312447,2024-04-19,Bronze,Dallas,TX,USA,Search,False
516392,Hannah,Arnold,34.0,Female,hannah.arnold636@yahoo.com,676.486.3423x461,2024-04-13,Bronze,Austin,TX,USA,Email,True
375437,Robert,Mckay,20.0,Male,robert.mckay695@yahoo.com,(776)394-5919x66395,2025-06-12,Platinum,Tampa,FL,USA,Email,False
859423,Jerry,Preston,30.0,Male,jerry.preston786@hotmail.com,896-449-8560x125,2025-05-06,Bronze,Allentown,PA,USA,Social Media,True
737353,Hunter,Jones,42.0,Male,hunter.jones698@hotmail.com,(752)551-0505x379,2024-07-22,Bronze,Athens,GA,USA,Referral,False
378967,Kristina,Cruz,,Female,kristina.cruz644@hotmail.com,883.818.4919,2024-05-01,Silver,Portland,OR,USA,Social Media,False
573010,Emily,Flores,18.0,Female,emily.flores926@gmail.com,4777046117,2024-05-10,Bronze,Columbus,OH,USA,Search,True
504586,Leslie,Young,23.0,Female,leslie.young662@gmail.com,209-307-4260x8805,2024-06-18,Bronze,Tacoma,WA,USA,Search,True
579703,John,Gallegos,36.0,Male,john.gallegos317@yahoo.com,,2025-10-02,Bronze,Miami,FL,USA,Direct,True
779402,Johnny,Davidson,30.0,Male,johnny.davidson35@gmail.com,(491)303-0021x563,2024-04-28,Bronze,San Antonio,TX,USA,Social Media,True
567801,Cheryl,Barrera,33.0,Female,cheryl.barrera750@yahoo.com,+1-600-740-1041,2025-01-23,Platinum,San Diego,CA,USA,Search,True
335665,Melissa,Conner,43.0,Female,melissa.conner93@yahoo.com,,2024-03-11,Bronze,Philadelphia,PA,USA,Email,True
682861,Laura,Stanley,34.0,Female,laura.stanley335@yahoo.com,273-514-4158x33117,2025-05-02,Bronze,Dallas,TX,USA,Direct,True
953386,Adam,Robinson,64.0,Male,adam.robinson180@yahoo.com,671.953.9885,2024-12-14,Gold,Sacramento,CA,USA,Direct,False
335153,Matthew,Abbott,27.0,Male,matthew.abbott136@gmail.com,(535)367-9836,2025-05-20,Gold,Phoenix,AZ,USA,Search,True
517512,Diana,Martin,18.0,Female,diana.martin544@yahoo.com,001-412-671-1307,2024-12-30,Silver,Rochester,NY,USA,Search,False
222246,Allen,Stanley,37.0,Male,allen.stanley936@yahoo.com,(741)281-5632x686,2024-07-28,Gold,Allentown,PA,USA,Social Media,True
355438,Jessica,Wood,47.0,Female,jessica.wood851@gmail.com,+1-866-334-3629x4897,2024-12-04,Gold,Tampa,FL,USA,Direct,False
725334,Melanie,Lucas,51.0,Female,melanie.lucas264@gmail.com,310.609.4318,2024-04-07,Bronze,Portland,OR,USA,Social Media,False
520461,Courtney,Oliver,38.0,Female,courtney.oliver991@hotmail.com,(666)213-4732x3549,2025-10-05,Bronze,Boulder,CO,USA,Email,True
336377,Brandon,Gordon,46.0,Male,brandon.gordon765@hotmail.com,+1-274-932-5122x572,2025-10-14,Silver,Pittsburgh,PA,USA,Direct,True
358627,Jeffrey,Smith,44.0,Male,jeffrey.smith824@yahoo.com,520-995-7907,2025-01-08,Gold,Spokane,WA,USA,Email,True
286486,Brian,Fuentes,28.0,Male,brian.fuentes480@hotmail.com,+1-643-988-2211x45775,2024-08-26,Gold,Seattle,WA,USA,Search,False
568684,Dawn,Ellis,35.0,Female,dawn.ellis145@yahoo.com,758-997-1480x2632,2025-01-10,Bronze,Boston,MA,USA,Email,True
845092,Amanda,Lane,54.0,Female,amanda.lane881@hotmail.com,(753)813-6148x78245,2025-04-04,Platinum,San Francisco,CA,USA,Referral,False
986967,Kevin,Landry,18.0,Male,kevin.landry742@yahoo.com,330-298-5916x7954,2025-03-26,Bronze,Naperville,IL,USA,Referral,True
597711,Jonathan,Jennings,64.0,Male,jonathan.jennings991@yahoo.com,+1-228-549-8247x41407,2024-03-21,Bronze,Albany,NY,USA,Email,True
778621,Diane,Watkins,37.0,Female,diane.watkins93@gmail.com,440.365.0042x5488,2024-11-06,Bronze,Dallas,TX,USA,Search,False
950096,Michelle,Thomas,42.0,Female,michelle.thomas15@hotmail.com,,2025-07-12,Bronze,Sacramento,CA,USA,Social Media,True
533743,Jay,Rasmussen,47.0,Male,,449-842-9659x234,2024-10-02,Gold,Dallas,TX,USA,Email,True
779182,Julian,Turner,25.0,Male,julian.turner466@gmail.com,797-982-6612x8758,2024-08-20,Bronze,Charlotte,NC,USA,Email,True
114618,Hector,Owens,35.0,Male,hector.owens689@yahoo.com,708.406.1294x398,2024-12-03,Bronze,Ann Arbor,MI,USA,Email,True
678035,Lisa,Yoder,31.0,Female,lisa.yoder689@yahoo.com,3622607870,2024-06-25,Silver,Naperville,IL,USA,Referral,True
471945,Devin,Andersen,18.0,Male,devin.andersen599@gmail.com,491-949-7501x98038,2024-03-29,Silver,San Diego,CA,USA,Email,False
908622,Chad,Jacobson,39.0,Male,chad.jacobson843@hotmail.com,,2024-11-12,Silver,Cleveland,OH,USA,Email,True
276268,Larry,Martinez,37.0,Male,larry.martinez111@gmail.com,331.670.8760,2024-11-22,Bronze,San Diego,CA,USA,Email,False
885361,Jared,Mcgrath,24.0,Male,jared.mcgrath483@gmail.com,+1-449-479-1620,2025-03-31,Bronze,Orlando,FL,USA,Email,True
496913,Sabrina,Sandoval,48.0,Female,sabrina.sandoval635@gmail.com,383.977.4419x75466,2025-03-04,Bronze,Houston,TX,USA,Social Media,True
453881,Jennifer,Coleman,50.0,Female,jennifer.coleman336@gmail.com,471-996-0940x9705,2025-03-19,Silver,Scottsdale,AZ,USA,Email,True
394360,Stephen,Ellis,18.0,Male,stephen.ellis664@gmail.com,(358)483-5868,2025-10-24,Gold,San Francisco,CA,USA,Email,False
352636,Mary,Bell,45.0,Female,mary.bell651@hotmail.com,001-857-924-4617,2025-02-24,Bronze,Seattle,WA,USA,Email,True
506511,Larry,White,38.0,Male,larry.white932@hotmail.com,484.525.9959x96100,2025-11-09,Gold,Sacramento,CA,USA,Email,True
998168,Brent,Rodriguez,37.0,Male,brent.rodriguez665@hotmail.com,253.331.2661x0941,2025-06-21,Bronze,Dallas,TX,USA,Email,True
831033,Jessica,Brooks,31.0,Female,jessica.brooks120@hotmail.com,5255176298,2024-07-24,Bronze,Worcester,MA,USA,Referral,False
180132,Dawn,Kim,18.0,Female,dawn.kim47@yahoo.com,332.568.3190,2024-04-01,Silver,San Francisco,CA,USA,Social Media,True
379523,Amanda,Taylor,35.0,Female,amanda.taylor312@gmail.com,(969)781-5287x339,2024-02-01,Gold,Chicago,IL,USA,Social Media,True
531607,Heather,Yoder,39.0,Female,heather.yoder119@gmail.com,676-361-9128,2025-03-14,Bronze,Savannah,GA,USA,Social Media,True
339370,David,Hall,18.0,Non-binary,david.hall241@hotmail.com,+1-450-634-4651,2025-03-20,Gold,Miami,FL,USA,Email,False
301622,Angela,Johnston,32.0,Female,angela.johnston398@hotmail.com,+1-284-769-0819x740,2024-06-01,Bronze,Orlando,FL,USA,Email,True
126909,Jason,Gonzalez,60.0,Male,jason.gonzalez380@gmail.com,(238)750-3719,2025-06-23,Gold,Pittsburgh,PA,USA,Referral,True
563979,William,Dodson,53.0,Male,william.dodson602@hotmail.com,,2025-03-10,Gold,Sacramento,CA,USA,Social Media,True
645647,Tim,Harrington,50.0,Non-binary,tim.harrington907@gmail.com,9002389608,2024-11-16,Bronze,Buffalo,NY,USA,Referral,True
206781,James,Bennett,18.0,Male,james.bennett671@gmail.com,(568)521-7195x53560,2025-02-27,Bronze,Tucson,AZ,USA,Email,True
977660,Brandon,Smith,56.0,Male,brandon.smith854@yahoo.com,001-289-700-3010x2724,2025-01-24,Silver,Houston,TX,USA,Email,True
264469,Gregory,Rios,36.0,Male,gregory.rios631@gmail.com,529-967-1114x8375,2025-02-08,Bronze,Tucson,AZ,USA,Search,True
433152,Micheal,Pugh,44.0,Male,micheal.pugh962@hotmail.com,638-345-8810x5697,2025-06-25,Gold,San Antonio,TX,USA,Referral,True
217837,Christina,Taylor,30.0,Female,christina.taylor34@hotmail.com,948.931.5203,2025-07-24,Silver,San Diego,CA,USA,Search,True
652866,Troy,Smith,36.0,Male,troy.smith223@gmail.com,849-864-1049x670,2025-02-05,Bronze,Dallas,TX,USA,Social Media,False
552830,Jeremy,Walker,24.0,Male,jeremy.walker456@yahoo.com,(768)604-0850,2025-06-07,Bronze,Albany,NY,USA,Search,True
816060,Robert,Garza,31.0,Male,robert.garza876@gmail.com,696-460-1864x87699,2024-09-26,Silver,Chicago,IL,USA,Search,False
683060,Tyler,Mcdonald,46.0,Male,tyler.mcdonald102@gmail.com,(804)241-3845,2024-11-20,Bronze,Rochester,NY,USA,Search,True
545611,Lisa,Ward,30.0,Female,lisa.ward558@hotmail.com,990-214-9542x770,2024-10-01,Platinum,Tampa,FL,USA,Direct,True
751366,Julie,Church,31.0,Female,julie.church63@yahoo.com,+1-483-660-9149x8517,2025-07-13,Gold,Rochester,NY,USA,Email,False
138509,Katie,Hill,57.0,Non-binary,katie.hill283@yahoo.com,(432)929-0310,2024-06-08,Bronze,Sacramento,CA,USA,Search,True
982601,Lauren,Williams,53.0,Female,lauren.williams992@hotmail.com,504.740.5809,2024-02-22,Silver,Seattle,WA,USA,Search,True
447329,Ashley,Hunter,31.0,Female,ashley.hunter972@gmail.com,713.735.9561x64205,2025-03-23,Gold,Los Angeles,CA,USA,Search,True
118393,William,Merritt,18.0,Male,william.merritt94@yahoo.com,549.702.5042x9019,2024-08-24,Bronze,San Antonio,TX,USA,Referral,True
791582,Kayla,Norman,30.0,Female,kayla.norman218@hotmail.com,001-353-569-0261,2024-10-02,Bronze,Scottsdale,AZ,USA,Search,True
815076,Keith,Cuevas,40.0,Male,keith.cuevas52@hotmail.com,+1-968-718-0978,2024-07-08,Bronze,Houston,TX,USA,Social Media,True
999714,Debra,Huff,29.0,Female,debra.huff250@yahoo.com,953.853.7513,2024-03-24,Gold,Boulder,CO,USA,Email,False
635222,Ivan,Bell,27.0,Male,ivan.bell806@hotmail.com,457-593-7639,2024-10-07,Silver,Detroit,MI,USA,Email,False
568666,Paula,Russell,33.0,Female,paula.russell211@hotmail.com,+1-929-544-5511x66829,2024-06-30,Bronze,Athens,GA,USA,Email,True
753438,Steven,Walter,33.0,Male,steven.walter850@gmail.com,(816)248-7120,2024-08-03,Gold,Denver,CO,USA,Email,False
793675,Michael,Fritz,35.0,Male,michael.fritz601@gmail.com,386.265.2683x41559,2024-09-05,Bronze,Buffalo,NY,USA,Email,True
678461,Angela,Mccall,43.0,Female,,(776)947-2298x12099,2024-05-08,Bronze,Atlanta,GA,USA,Email,False
424543,James,Gonzales,58.0,Male,james.gonzales337@hotmail.com,001-894-613-4750x9889,2024-11-18,Bronze,Charlotte,NC,USA,Referral,True
153940,Erica,Flores,45.0,Female,erica.flores808@gmail.com,(303)768-4995,2024-12-13,Bronze,Charlotte,NC,USA,Email,True
314363,Dustin,Wilson,58.0,Male,,473.224.4913x4213,2025-06-21,Bronze,Houston,TX,USA,Social Media,True
753872,Linda,Williams,48.0,Female,linda.williams134@hotmail.com,+1-830-970-5349,2025-05-11,Gold,Seattle,WA,USA,Email,True
957642,Kelly,Guerra,30.0,Female,kelly.guerra257@yahoo.com,317-767-4124,2025-01-28,Platinum,Cambridge,MA,USA,Email,True
871000,Regina,Garner,38.0,Female,regina.garner113@gmail.com,001-315-728-5478x1506,2024-03-20,Bronze,Austin,TX,USA,Referral,False
625328,Cheryl,Grant,51.0,Female,cheryl.grant888@hotmail.com,9034296334,2024-05-06,Bronze,Tacoma,WA,USA,Search,False
262277,Kari,Lopez,21.0,Female,kari.lopez135@yahoo.com,423-218-3061x7893,2025-02-10,Silver,Seattle,WA,USA,Email,True
361096,Jennifer,Baker,39.0,Female,jennifer.baker367@yahoo.com,+1-793-957-8243x4776,2025-04-19,Gold,Miami,FL,USA,Search,True
724848,Elizabeth,Robinson,21.0,Female,elizabeth.robinson603@yahoo.com,(975)836-1275x15627,2025-01-08,Bronze,San Francisco,CA,USA,Search,False
752195,Melissa,Johnson,57.0,Female,melissa.johnson17@yahoo.com,236.608.5456x67664,2024-12-30,Bronze,Rochester,NY,USA,Referral,True
429136,John,Robinson,29.0,Male,john.robinson272@hotmail.com,3477639283,2024-07-16,Bronze,Seattle,WA,USA,Social Media,True
851678,Beverly,Fernandez,19.0,Female,beverly.fernandez130@hotmail.com,,2024-08-15,Bronze,Houston,TX,USA,Search,False
236446,Joseph,Galloway,22.0,Male,joseph.galloway539@hotmail.com,,2024-05-05,Silver,Jacksonville,FL,USA,Search,False
454208,Rick,Williams,29.0,Male,rick.williams764@yahoo.com,303-830-4166x2411,2025-06-22,Bronze,Los Angeles,CA,USA,Email,True
740092,Alicia,Newton,46.0,Female,alicia.newton488@hotmail.com,+1-621-696-3945x680,2024-04-05,Platinum,Miami,FL,USA,Search,True
437318,Stephen,Garcia,44.0,Non-binary,stephen.garcia797@hotmail.com,001-676-946-1368,2024-12-19,Bronze,Spokane,WA,USA,Search,False
590618,Duane,Warner,39.0,Male,duane.warner526@hotmail.com,560.276.5817,2024-10-09,Bronze,Worcester,MA,USA,Direct,True
862231,James,Hall,49.0,Male,james.hall463@yahoo.com,591.345.2118x2379,2025-04-13,Bronze,Los Angeles,CA,USA,Email,True
867788,Charles,Jensen,19.0,Male,,893.207.4645x20599,2024-06-01,Gold,Colorado Springs,CO,USA,Social Media,False
131665,Derrick,Clark,26.0,Male,derrick.clark745@hotmail.com,387.853.5778x8116,2025-09-08,Bronze,Houston,TX,USA,Social Media,True
587021,Cameron,Smith,51.0,Male,cameron.smith470@hotmail.com,001-812-837-1067x2872,2024-04-23,Bronze,Tampa,FL,USA,Social Media,True
255491,Alexandra,Wilson,37.0,Female,alexandra.wilson988@yahoo.com,001-748-659-5922x4839,2024-06-11,Bronze,Allentown,PA,USA,Social Media,True
